-71.0974872,42.3756018,8,BOLTON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,9e27210d9f0be6ef
-71.0974872,42.3756018,8,BOLTON STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,7350f3c9e25c1072
-71.1037603,42.3758407,56,BEACON STREET,B,SOMERVILLE,MIDDLESEX,MA,02143,,685dac96d091359a
-71.1037603,42.3758407,56,BEACON STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,a2b7170d82902d8e
-71.1037603,42.3758407,56,BEACON STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,a37db469a546b8c0
-71.1037603,42.3758407,56,BEACON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,52ba1762dfe1fa02
-71.1046506,42.3758444,84,LINE STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,1b1cf691cb9a9e0e
-71.1046506,42.3758444,84,LINE STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,2f7e80bfb81f0643
-71.1046506,42.3758444,84,LINE STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,74d9fc668298c9af
-71.1046506,42.3758444,84,LINE STREET,3,SOMERVILLE,MIDDLESEX,MA,02143,,a179cba3f60aa4ff
-71.0995465,42.3758269,53,SPRINGFIELD STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,5bd2e24ec6f82996
-71.0995465,42.3758269,53,SPRINGFIELD STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,ebb7ab26ea545adb
-71.0995465,42.3758269,53,SPRINGFIELD STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,045f55a9badec4fa
